SG1,SG2,SG3,SG4,SG5,LVDT1,LVDT2,LVDT3,LVDT4,LVDT5,applied_load,crack_length
0.599556019,0.019823564,0.006338199,0.889843508,0.935622701,0.096866634,0.054597633,0.094093715,0.023729158,0.07082461,90,3
0.29150195,0.577602354,0.322490855,0.584168349,0.538034056,0.090306445,0.061338231,0.039862673,0.063866471,0.021211058,90,3
0.259030355,0.016648114,0.687019806,0.067794255,0.228113657,0.085465477,0.037146715,0.023711591,0.069374239,0.058304056,90,3
0.445804726,0.542928967,0.291296677,0.131325371,0.040956308,0.081011093,0.096376845,0.024395064,0.060491969,0.044567848,90,3
0.628262511,0.231734898,0.777219339,0.827696019,0.844650594,0.042716473,0.096311874,0.036157404,0.000197727,0.026400879,90,3
0.181523669,0.951859224,0.567982255,0.14328863,0.293918133,0.074227127,0.08027455,0.024700951,0.055216845,0.087068548,90,3
0.987263223,0.737539136,0.363600184,0.390877832,0.044349772,0.013867757,0.076523512,0.081391938,0.005489518,0.03802954,90,3
0.68747291,0.239274589,0.697770011,0.818224252,0.179435843,0.065537785,0.069076895,0.089630296,0.030858711,0.018035007,90,3
0.430127594,0.335244491,0.72988668,0.074284739,0.36845704,0.004730833,0.084099828,0.075154667,0.07887033,0.010334041,90,3
0.048668587,0.768340049,0.295576284,0.247329352,0.493327873,0.095154614,0.02215144,0.020662424,0.027241037,0.008014806,90,3
0.744956413,0.475198003,0.698758976,0.677552675,0.495472624,0.027407995,0.08047255,0.040177785,0.084395676,0.068795711,90,3
0.294793772,0.320825965,0.700711111,0.485982827,0.766819587,0.04006329,0.048106177,0.064483059,0.042812271,0.096846231,90,3
0.084067982,0.050639126,0.860105676,0.537912464,0.981912217,0.031996304,0.056794031,0.034416711,0.064825217,0.015192897,90,3
0.550862978,0.163665521,0.298046044,0.36861654,0.166333546,0.016959495,0.098434587,0.079281554,0.081258428,0.06320319,90,4
0.645981849,0.9377702,0.082614362,0.882468461,0.467119359,0.009819359,0.076780327,0.031479096,0.054223816,0.069248395,90,4
0.830445481,0.920941173,0.186403171,0.805967675,0.172812098,0.072396352,0.071603179,0.07995388,0.067831852,0.032367781,90,4
0.663260868,0.144489039,0.450507035,0.733817242,0.577585115,0.037262108,0.025381968,0.05250139,0.020987493,0.038387579,90,4
0.780134197,0.425024349,0.375274458,0.354668037,0.192228284,0.098781108,0.084086629,0.075309889,0.037865951,0.006835121,90,4
0.197896494,0.153596047,0.661627537,0.639623277,0.335180663,0.066419716,0.072328254,0.074007421,0.063655048,0.066303601,90,4
0.195540293,0.922122882,0.819250859,0.157959019,0.684333256,0.002133184,0.046768594,0.039586445,0.014694435,0.096560946,90,4
0.326632803,0.705977336,0.176740512,0.594657812,0.082337765,0.056527021,0.095520442,0.004587139,0.081652835,0.070076497,90,4
0.602772293,0.325087556,0.444320726,0.684534426,0.7785694,0.051753729,0.047628849,0.003952719,0.0928044,0.086653117,90,4
0.711954644,0.024689103,0.333668483,0.312271235,0.44676946,0.00224627,0.035556174,0.031285786,0.035696071,0.076511345,90,4
0.883370832,0.546633654,0.856853599,0.058037551,0.636285397,0.044108923,0.032674005,0.099381625,0.000360884,0.077372516,90,4
0.013334986,0.663866027,0.484922913,0.583677648,0.602023601,0.083868393,0.09387291,0.068051928,0.083915265,0.043672015,90,4
0.335643737,0.027491629,0.501881363,0.787586379,0.768051594,0.0743483,0.014845064,0.053120438,0.011043299,0.044331198,90,4
0.168324435,0.780093894,0.891954697,0.025183351,0.94670782,0.093793205,0.017064195,0.026694666,0.08704031,0.02262021,90,4
0.775871902,0.246415692,0.729735613,0.811005614,0.867753004,0.008446759,0.076424279,0.04220625,0.063502266,0.083086535,90,4
0.422622815,0.18161213,0.148579543,0.046136874,0.633239578,0.002980159,0.037090709,0.022755162,0.056947432,0.036198783,90,4
0.037498022,0.862764881,0.819118445,0.19703571,0.144740904,0.094466809,0.044688637,0.091086784,0.00204046,0.012291194,90,4
0.067186139,0.860313783,0.078104252,0.616212476,0.042462887,0.089031827,0.067214503,0.06196984,0.057617966,0.034433795,90,4
0.712203658,0.089845287,0.580085148,0.64678412,0.876094332,0.043045942,0.082083303,0.071810818,0.098074781,0.002981631,90,4
0.191745565,0.534468396,0.633725493,0.594888392,0.216034273,0.039506936,0.057454876,0.074248934,0.025033237,0.037846393,90,4
0.633400134,0.38662859,0.656887006,0.273728416,0.136695802,0.08156189,0.03711071,0.076548528,0.015771243,0.089686105,100,0
0.174474374,0.669054379,0.929098973,0.78811296,0.371584067,0.071640478,0.039616557,0.065899386,0.075435259,0.017874891,100,0
0.84709131,0.877395583,0.037187351,0.989923788,0.047574623,0.003771423,0.059486518,0.087941001,0.040496282,0.077790649,100,0
0.901767212,0.080535743,0.281426901,0.704059899,0.405681759,0.017510334,0.068208806,0.000852365,0.028362974,0.042071243,100,0
0.035024548,0.436942709,0.123750489,0.941347998,0.756052694,0.064981285,0.039254463,0.086821454,0.0241971,0.017709821,100,0
0.89723162,0.782227766,0.985317967,0.569174981,0.490912556,0.014416329,0.020037689,0.073148651,0.076143257,0.012323319,100,0
0.02160995,0.745713927,0.152612719,0.005723023,0.506101432,0.066982165,0.001986687,0.070626814,0.07527777,0.02393197,100,0
0.28948099,0.483621319,0.676149327,0.087072935,0.466467989,0.046913716,0.001938098,0.065967798,0.073875876,0.055841412,100,0
0.591124661,0.411039845,0.161859957,0.947786839,0.900268387,0.011612142,0.091055897,0.061333917,0.013395174,0.073666622,100,0
0.012595026,0.260964862,0.650334895,0.334768427,0.917012266,0.00350922,0.08075637,0.089496422,0.081001726,0.031259849,100,0
0.021622656,0.944214158,0.795190834,0.627645234,0.102704024,0.024972154,0.041704812,0.004479102,0.057275229,0.089095953,100,0
0.76755817,0.404870858,0.633994973,0.749254297,0.675068582,0.007972393,0.039373708,0.074127726,0.03951052,0.042899776,100,0
0.80773501,0.962909065,0.075579573,0.257001882,0.899697375,0.045156164,0.081433044,0.050587781,0.024636882,0.09009405,100,0
0.28517822,0.728768022,0.625701097,0.993896291,0.001308897,0.073469495,0.076186237,0.048032567,0.019602881,0.028218818,100,0
0.368602867,0.744316801,0.927410989,0.955520034,0.315977034,0.068646587,0.073008275,0.047545223,0.012406067,0.03601795,100,0
0.656805617,0.298097593,0.117592254,0.128643636,0.408856392,0.005613847,0.049074106,0.087123751,0.071760838,0.004654163,100,0
0.613126247,0.307917639,0.769307639,0.723960806,0.424605741,0.069939516,0.096727837,0.08957658,0.094349895,0.091654022,100,0
0.065033154,0.606831388,0.814417956,0.195441975,0.153813093,0.038280368,0.073299829,0.0073161,0.034264913,0.057299079,100,0
0.551017651,0.467004451,0.67628369,0.916335816,0.319134701,0.051177017,0.098786694,0.051429957,0.099943239,0.069753038,100,0
0.981946803,0.548667581,0.458372528,0.958281262,0.83313442,0.057802782,0.071075548,0.067472445,0.071381627,0.029112609,100,0
0.797727825,0.271703406,0.968482312,0.864496224,0.837150164,0.083801726,0.097337509,0.012260164,0.013450107,0.004968453,100,1
0.699286129,0.77579521,0.181975523,0.195513997,0.488348998,0.076548277,0.009271396,0.034439907,0.065126869,0.02421746,100,1
0.588451203,0.68878742,0.592183604,0.705138182,0.829379981,0.040519174,0.01855991,0.096445637,0.097066855,0.065247438,100,1
0.344034773,0.920863223,0.800841778,0.303732693,0.593899382,0.098049946,0.054346046,0.032344728,0.096817425,0.049769276,100,1
0.826033981,0.776696399,0.572708724,0.160161748,0.864368831,0.064771303,0.058913718,0.026101096,0.013096122,0.014755995,100,1
0.782762119,0.190097212,0.064945208,0.140458425,0.338822444,0.026814132,0.079121242,0.067325889,0.028134753,0.029787109,100,1
0.250836928,0.613203159,0.38444043,0.982299036,0.966018919,0.044591937,0.07685721,0.067976164,0.094277308,0.08173435,100,1
0.042246631,0.868835724,0.558109265,0.333366546,0.432594334,0.072230763,0.061330162,0.041255936,0.005130502,0.090684834,100,1
0.920166213,0.205537416,0.992110976,0.612954448,0.933924877,0.093789438,0.005194445,0.071807684,0.0951284,0.083821519,100,1
0.489897592,0.852268831,0.032317381,0.192169406,0.865665035,0.028102733,0.021192159,0.003775912,0.093093515,0.033896528,100,1
0.061560304,0.273341827,0.481974116,0.172853443,0.395944838,0.041004239,0.088879694,0.030723479,0.026556671,0.08009262,100,1
0.247571818,0.245078356,0.727699118,0.073351219,0.791096788,0.022764269,0.093634963,0.014991779,0.091286109,0.009543431,100,1
0.625079496,0.086039434,0.742988088,0.273195061,0.347408594,0.057636661,0.04943051,0.057137274,0.032603795,0.034837256,100,1
0.628890536,0.707896928,0.973888967,0.665824353,0.162316595,0.075816757,0.084882483,0.085357229,0.049480332,0.034222279,100,1
0.092598648,0.386257762,0.503169655,0.617841085,0.35441184,0.025401779,0.081476242,0.070061394,0.07931921,0.038797038,100,1
0.699524514,0.977713033,0.229004756,0.59349758,0.34032245,0.049066762,0.062540245,0.024569105,0.035596448,0.0077333,100,1
0.084889009,0.667565413,0.93562682,0.102075243,0.218956566,0.026102429,0.061226416,0.045977696,0.064665213,0.027794081,100,1
0.538024402,0.649602291,0.487050429,0.592487964,0.109807064,0.005268124,0.048387451,0.047171919,0.038645709,0.071339855,100,1
0.932078765,0.376389543,0.374972833,0.631610516,0.680847999,0.040616917,0.03694319,0.023795087,0.007310902,0.044346094,100,1
0.33668703,0.074907223,0.44786994,0.391718935,0.029844958,0.050966325,0.084468781,0.06094884,0.002013394,0.08492349,100,1
0.76754752,0.076769139,0.163511066,0.674448967,0.796972424,0.02836444,0.009494676,0.059441356,0.012360751,0.060736895,100,2
0.99963563,0.722167401,0.569264628,0.953457346,0.49168979,0.077017857,0.096037284,0.072216719,0.082374927,0.047371432,100,2
0.773706555,0.55490874,0.982731741,0.784822389,0.322559249,0.000239071,0.066750586,0.066406291,0.006771304,0.043023842,100,2
0.32988831,0.163966956,0.545543671,0.644578176,0.629909877,0.085916161,0.029447447,0.073162705,0.018229628,0.024754441,100,2
0.048201969,0.874101322,0.618913335,0.914271933,0.686494,0.065392391,0.030940253,0.05770567,0.098267958,0.027408707,100,2
0.524460911,0.999281655,0.023869362,0.415309754,0.712773747,0.087409093,0.075277418,0.012295281,0.07149956,0.037833951,100,2
0.395324632,0.260878703,0.655364631,0.402605915,0.183658405,0.020615139,0.021233285,0.047447448,0.021794506,0.001560027,100,2
0.657908322,0.211471603,0.153304598,0.241157588,0.862749498,0.02766251,0.007997719,0.016716694,0.078143131,0.017160763,100,2
0.666431732,0.18496974,0.09010025,0.258449545,0.67889262,0.011524066,0.049393488,0.000979285,0.057825403,0.00517958,100,2
0.549467539,0.283880344,0.542223514,0.502562632,0.83062264,0.049935263,0.001397107,0.084421578,0.034782152,0.014564176,100,2
0.571543925,0.575770493,0.381909715,0.802399601,0.862062913,0.079192583,0.079665474,0.08752251,0.073787552,0.054933421,100,2
0.41999793,0.255284481,0.295574676,0.678507812,0.880858664,0.035238634,0.047901822,0.001571491,0.058201316,0.092353091,100,2
0.253326926,0.340011006,0.221346311,0.361081744,0.067742453,0.032396072,0.05404264,0.012138146,0.043500402,0.044822583,100,2
0.203326131,0.173863179,0.711595492,0.314947765,0.50988854,0.00979593,0.059965134,0.007026861,0.072742759,0.096055748,100,2
0.645873023,0.597892562,0.180561003,0.091919744,0.898620935,0.040051993,0.058050572,0.063838012,0.042385944,0.047915888,100,2
0.579005095,0.762504018,0.523711151,0.811996077,0.560004395,0.052883703,0.038861842,0.052705214,0.049002878,0.07743503,100,2
0.945969919,0.874078543,0.627588191,0.197048228,0.129974379,0.008208237,0.00632437,0.085224124,0.074249434,0.080126561,100,2
0.929570921,0.237930696,0.159426267,0.133883038,0.962947165,0.079145688,4.34E-05,0.054384983,0.070934519,0.023348593,100,2
0.266939951,0.15980309,0.568935574,0.057624832,0.183807417,0.002615404,0.050171088,0.030211169,0.079050801,0.03641292,100,2
0.844681551,0.079990532,0.217058859,0.49558107,0.146412501,0.012095091,0.004675216,0.073952232,0.052420686,0.004139151,100,2
0.194985597,0.485288637,0.067507369,0.640516734,0.765425909,0.037524187,0.099675298,0.007300876,0.035132585,0.053446298,100,3
0.895158049,0.237073947,0.861481873,0.758593644,0.677429922,0.033120655,0.077057893,0.079718334,0.077527074,0.039609752,100,3
0.733477315,0.851875142,0.032668727,0.766362754,0.97507682,0.017139915,0.039677558,0.015867307,0.037948424,0.030171864,100,3
0.101294279,0.67759456,0.124126601,0.075259734,0.540502739,0.031740072,0.00808075,0.003910795,0.047618143,0.07673091,100,3
0.363117875,0.315015842,0.32605075,0.915592441,0.423572225,0.012989205,0.0004562,0.076169593,0.019270537,0.046826439,100,3
0.036012842,0.480781732,0.659773453,0.877489198,0.502219283,0.016509305,0.089468969,0.06269843,0.045492297,0.040011997,100,3
0.674246555,0.020565932,0.605220569,0.84255007,0.78050933,0.082323972,0.093125467,0.053505193,0.091108464,0.034263661,100,3
0.107022711,0.775321559,0.379214771,0.468089216,0.798528774,0.051161723,0.005408608,0.014546791,0.0133688,0.064213241,100,3
0.770384961,0.729226571,0.327458223,0.086364459,0.296986869,0.088704846,0.005878631,0.09555382,0.03133919,0.029931622,100,3
0.152561685,0.299425714,0.469910365,0.119670756,0.701570679,0.001752389,0.002955066,0.08952178,0.087879088,0.062926555,100,3
0.599222174,0.328602271,0.975273368,0.467152975,0.652408052,0.043539004,0.03455608,0.073308785,0.045426027,0.053999927,100,3
0.275536688,0.007003044,0.187597406,0.50119735,0.045225644,0.077380603,0.025477444,0.018094328,0.045499456,0.064676123,100,3
0.058746655,0.419846212,0.45669983,0.017922255,0.76644296,0.011836569,0.025616992,0.09032409,0.084159647,0.062680471,100,3
0.997636138,0.618149224,0.685673192,0.145623323,0.099630353,0.009418609,0.044533999,0.062698778,0.007839517,0.020177738,100,3
0.529096862,0.038897871,0.124214268,0.705993393,0.373113876,0.088177926,0.045880533,0.093737897,0.056879399,0.03354074,100,3
0.739917554,0.5491131,0.552875069,0.789974113,0.42305948,0.042356183,0.0882484,0.0324219,0.072485921,0.057237016,100,3
0.063340841,0.421410085,0.036397584,0.561160967,0.493521962,0.095050112,0.098496083,0.020534485,0.061222651,0.089869542,100,3
0.303422862,0.547784342,0.238163702,0.382967964,0.966399502,0.071128584,0.047732928,0.046829433,0.026449634,0.016692886,100,3
0.239037514,0.726699093,0.773656082,0.943297497,0.565450293,0.072302221,0.053949482,0.048167165,0.070136918,0.024096069,100,3
0.394773546,0.295025854,0.027729688,0.055197665,0.186539127,0.021644731,0.053184376,0.097802908,0.085671572,0.090268535,100,3
0.566119652,0.594135707,0.888710663,0.300043497,0.488859938,0.098469276,0.033953537,0.054658049,0.067845146,0.052519462,100,4
0.387490865,0.338514473,0.713098764,0.714369978,0.13978074,0.081336355,0.095095586,0.054376673,0.003914103,0.093902669,100,4
0.742793083,0.818546312,0.105429048,0.518229573,0.001708141,0.05899299,0.021117842,0.012509561,0.055465712,0.079200441,100,4
0.130347267,0.475076705,0.520620852,0.608287612,0.266911087,0.050137649,0.073405489,0.065276495,0.066059765,0.032550761,100,4
0.863957082,0.757837756,0.82209151,0.041762414,0.731162442,0.040929522,0.089690303,0.01208275,0.042352658,0.004205662,100,4
0.645732022,0.896816492,0.678700434,0.610437333,0.072238222,0.072508148,0.059451773,0.006960686,0.043115539,0.096612475,100,4
0.605332868,0.57984353,0.026788068,0.499416141,0.383610173,0.06278108,0.09194452,0.048186912,0.005288367,0.001505955,100,4
0.698173334,0.341431792,0.061189364,0.6925022,0.741989544,0.014887231,0.098459312,0.098581051,0.028512555,0.081171986,100,4
0.402194057,0.410764219,0.885141388,0.173739687,0.73183351,0.040055798,0.012642177,0.0006631,0.022040826,0.098987461,100,4
0.34134429,0.739896307,0.756822561,0.095946718,0.026059893,0.042359525,0.088266385,0.015753851,0.074742049,0.058326089,100,4
0.318560375,0.314209281,0.224368087,0.651743305,0.797799126,0.051438481,0.094503018,0.026913318,0.002659356,0.022476744,100,4
0.077240236,0.274624081,0.051447329,0.771992907,0.184578742,0.053533496,9.76E-05,0.059744175,0.097766638,0.075511371,100,4
0.813776562,0.064170383,0.426447783,0.538582016,0.404422234,0.071310488,0.082817506,0.046068985,0.077803856,0.02741185,100,4
0.513490453,0.63775526,0.687008677,0.069246216,0.963576338,0.079414412,0.020621252,0.043310242,0.033683852,0.042403834,100,4
0.841139076,0.353082744,0.716300355,0.789307591,0.850873406,0.065001584,0.058925125,0.09841057,0.032291407,0.094510819,100,4
0.904624332,0.155203501,0.872260136,0.100913388,0.41740428,0.081594748,0.088106557,0.065013428,0.079281779,0.015025109,100,4
0.406627054,0.041874314,0.914978804,0.067912537,0.481449625,0.010841176,0.034201084,0.023781535,0.021828424,0.091123399,100,4
0.416473629,0.608470787,0.715896772,0.581683787,0.110370248,0.023920469,0.072815133,0.001214996,0.089038692,0.011603951,100,4
0.824078264,0.118273221,0.866278002,0.679156728,0.548490425,0.014488885,0.005359806,0.017277339,0.010896704,0.046454712,100,4
0.168249259,0.59435983,0.832868123,0.379191667,0.668911912,0.023731687,0.0888922,0.095443179,0.065867924,0.012119473,100,4
